time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2022/09/13/22:01:46.745050,447912,1663131706,744736688,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693037191974085, -0.708087221985199, -0.14228660265077764, -0.4616902631572266, -0.04358226457704717, -3.167081896458761)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.2175514698028564, -5.099529266357422, -0.15395253896713257, -0.17334401607513428, -0.15268880128860474, 0.23808272182941437)"
2022/09/13/22:01:46.747318,447913,1663131706,746752053,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169278923665182, -0.7080491942218323, -0.14228564897646123, -0.46168966711077886, -0.043569389973775685, -3.1670804659472864)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.2260398864746094, -5.142240524291992, -0.11908024549484253, -0.18063966929912567, -0.13356056809425354, 0.24325427412986755)"
2022/09/13/22:01:46.748998,447914,1663131706,748726080,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692794005023401, -0.7080985468677063, -0.1423118750201624, -0.46172769487414556, -0.043581787739888966, -3.1670568625079554)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.266270637512207, -5.135648250579834, -0.16911502182483673, -0.1810961365699768, -0.14230257272720337, 0.22833457589149475)"
2022/09/13/22:01:46.751236,447915,1663131706,750756161,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692913214312952, -0.7080887717059632, -0.14226228395570928, -0.46169062078509526, -0.04355746904482061, -3.167093102131979)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.23186993598938, -5.121218681335449, -0.19968290627002716, -0.17113089561462402, -0.15652307868003845, 0.22314994037151337)"
2022/09/13/22:01:46.752979,447916,1663131706,752742761,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692922751056116, -0.7080976527980347, -0.14227372804750615, -0.4616897863200684, -0.043556992207662404, -3.1671059767352503)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.2157645225524902, -5.127263069152832, -0.12021474540233612, -0.19537365436553955, -0.14140640199184418, 0.22893181443214417)"
2022/09/13/22:01:46.755209,447917,1663131706,754725071,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692794005023401, -0.708074228172638, -0.14228660265077764, -0.46170087278399663, -0.04357034364809209, -3.1670811812030237)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.228639841079712, -5.116279602050781, -0.14969295263290405, -0.17963731288909912, -0.14648525416851044, 0.23476915061473846)"
2022/09/13/22:01:46.757458,447918,1663131706,756751595,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693175474749964, -0.7080742877772828, -0.14227515855898076, -0.4616770309260865, -0.043583218251363576, -3.1670804659472864)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.25860333442688, -5.128298759460449, -0.12796463072299957, -0.18287603557109833, -0.14501361548900604, 0.23923389613628387)"
2022/09/13/22:01:46.759118,447919,1663131706,758763905,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692903677569788, -0.7080860298923035, -0.14227325121034795, -0.4617012304118653, -0.04355746904482061, -3.167093102131979)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.2238781452178955, -5.119600772857666, -0.14009368419647217, -0.18400491774082184, -0.14683380722999573, 0.22545552253723145)"
2022/09/13/22:01:46.761339,447920,1663131706,760764370,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692798773394983, -0.7080607575229187, -0.14226133028139287, -0.4616655868342896, -0.04358226457704717, -3.1670809427844446)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.2658395767211914, -5.102426052093506, -0.1144593358039856, -0.15665540099143982, -0.14474304020404816, 0.24253614246845245)"
2022/09/13/22:01:46.763063,447921,1663131706,762731241,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692541281329554, -0.7080493730357666, -0.14228660265077764, -0.4616639179042359, -0.04358226457704717, -3.1670919100390833)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.2460134029388428, -5.117326736450195, -0.11554126441478729, -0.1744585931301117, -0.14782413840293884, 0.2454107403755188)"
2022/09/13/22:01:46.765350,447922,1663131706,764740826,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169302765523092, -0.7080871027759095, -0.1423104445086878, -0.4616651099971314, -0.04356986681093389, -3.1670921484576624)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.226508617401123, -5.117602825164795, -0.13649451732635498, -0.1670641154050827, -0.14579030871391296, 0.24100199341773987)"
2022/09/13/22:01:46.767046,447923,1663131706,766746408,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693041960345667, -0.7080979508212586, -0.14229852357973272, -0.46162743986163335, -0.043595139180318654, -3.1671181360827845)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.2164721488952637, -5.126668930053711, -0.11823074519634247, -0.1876232624053955, -0.1460602581501007, 0.22649839520454407)"
2022/09/13/22:01:46.769262,447924,1663131706,768728906,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692803541766565, -0.7080735725215455, -0.1423113981830042, -0.461678223018982, -0.043583218251363576, -3.167105738316671)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.2466506958007812, -5.102726936340332, -0.17250096797943115, -0.1814931482076645, -0.13850140571594238, 0.23144197463989258)"
2022/09/13/22:01:46.770973,447925,1663131706,770717299,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169278923665182, -0.7081125539592286, -0.14228564897646123, -0.4616399568370362, -0.043581787739888966, -3.1671069304095667)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.215515613555908, -5.122640609741211, -0.15738451480865479, -0.17415592074394226, -0.14348742365837097, 0.24797981977462769)"
2022/09/13/22:01:46.773199,447926,1663131706,772743475,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693032423602503, -0.708060697918274, -0.14229852357973272, -0.46165306985888677, -0.04358226457704717, -3.1670804659472864)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.253845691680908, -5.124070167541504, -0.16568607091903687, -0.17904555797576904, -0.14876574277877808, 0.2368496060371399)"
2022/09/13/22:01:46.774947,447927,1663131706,774732219,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692794005023401, -0.7080603998950501, -0.14229947725404912, -0.4616280359080811, -0.043607536946431935, -3.1670926252948206)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.2384591102600098, -5.1445159912109375, -0.1303078830242157, -0.17719696462154388, -0.15221276879310608, 0.22989019751548767)"
2022/09/13/22:01:46.777155,447928,1663131706,776771055,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692913214312952, -0.708061472778656, -0.14228612581361944, -0.4617142242244263, -0.043556992207662404, -3.1671183745013636)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.2284586429595947, -5.124811172485352, -0.08194511383771896, -0.17955972254276276, -0.14231479167938232, 0.24011249840259552)"
2022/09/13/22:01:46.778903,447929,1663131706,778712731,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693032423602503, -0.7080363792232056, -0.14228517213930303, -0.46166475236926274, -0.04358226457704717, -3.167093817387716)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.2439815998077393, -5.078051567077637, -0.12294379621744156, -0.1792261153459549, -0.14488764107227325, 0.24881112575531006)"
2022/09/13/22:01:46.781158,447930,1663131706,780767001,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693037191974085, -0.7080863279155274, -0.14227277437318975, -0.4616776269725342, -0.04359418550600225, -3.1670799891101282)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.25639009475708, -5.101812362670898, -0.1615668386220932, -0.18078181147575378, -0.14512014389038086, 0.239706888794899)"
2022/09/13/22:01:46.783477,447931,1663131706,782755546,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692913214312952, -0.7081365150264283, -0.14227372804750615, -0.46166499078784184, -0.04355746904482061, -3.167093102131979)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.2241296768188477, -5.120061874389648, -0.1358555555343628, -0.19190046191215515, -0.15223905444145203, 0.24257606267929077)"
2022/09/13/22:01:46.785278,447932,1663131706,784784111,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692784468280237, -0.7081111830523987, -0.14227468172182256, -0.4616773885539551, -0.043569389973775685, -3.1670799891101282)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.2160511016845703, -5.127536773681641, -0.11197683215141296, -0.1911485493183136, -0.1481461226940155, 0.23818083107471466)"
2022/09/13/22:01:46.787546,447933,1663131706,786745667,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692794005023401, -0.7081102293780823, -0.14228612581361944, -0.46170230329547124, -0.043583218251363576, -3.167044464741842)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.2373597621917725, -5.117771148681641, -0.12302929908037186, -0.16871948540210724, -0.139520525932312, 0.24004986882209778)"
2022/09/13/22:01:46.789178,447934,1663131706,788754016,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692794005023401, -0.7080610555461426, -0.14228612581361944, -0.46168942869219975, -0.04359466234316045, -3.167093102131979)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.2499256134033203, -5.139766693115234, -0.11804994940757751, -0.178898423910141, -0.1542523056268692, 0.22208493947982788)"
2022/09/13/22:01:46.792430,447935,1663131706,790855080,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693151632892054, -0.7080856126597901, -0.14228612581361944, -0.4617147010615845, -0.043556992207662404, -3.167105738316671)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.251476764678955, -5.141661643981934, -0.1158304512500763, -0.18974314630031586, -0.14406611025333405, 0.23723816871643066)"
2022/09/13/22:01:46.793130,447936,1663131706,792824421,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692913214312952, -0.708060697918274, -0.14227325121034795, -0.4616770309260865, -0.043569389973775685, -3.1670568625079554)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.243483781814575, -5.10456657409668, -0.15445244312286377, -0.19448189437389374, -0.14448769390583038, 0.25182849168777466)"
2022/09/13/22:01:46.795451,447937,1663131706,794770935,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692917982684534, -0.7080483597568055, -0.14229900041689092, -0.4616759580424805, -0.043569389973775685, -3.1671059767352503)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.247457504272461, -5.115065574645996, -0.1493506133556366, -0.18512475490570068, -0.1459313929080963, 0.22227413952350616)"
2022/09/13/22:01:46.798938,447938,1663131706,796838274,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692798773394983, -0.7080871623805542, -0.14229852357973272, -0.4616897863200684, -0.04358274141420537, -3.1671059767352503)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.2305283546447754, -5.074065208435059, -0.1292993724346161, -0.16694504022598267, -0.1475585252046585, 0.22721517086029053)"
2022/09/13/22:01:46.799350,447939,1663131706,798773556,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692798773394983, -0.7080863279155274, -0.14227325121034795, -0.46173961580310063, -0.043607536946431935, -3.167105738316671)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.263406753540039, -5.052472114562988, -0.08083131909370422, -0.18325281143188477, -0.14537283778190613, 0.2379353940486908)"
2022/09/13/22:01:46.801110,447940,1663131706,800777462,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692798773394983, -0.7080872815898438, -0.14233571687807256, -0.4617147010615845, -0.04355746904482061, -3.167093102131979)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.2079763412475586, -5.0915422439575195, -0.17612847685813904, -0.17753547430038452, -0.15388506650924683, 0.23533901572227478)"
2022/09/13/22:01:46.803295,447941,1663131706,802730891,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169241730366842, -0.708060697918274, -0.14232379594911748, -0.4616643947413941, -0.04356891313661748, -3.1671062151538294)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.224452018737793, -5.108162879943848, -0.13074079155921936, -0.17902696132659912, -0.13341549038887024, 0.2550121247768402)"
2022/09/13/22:01:46.804988,447942,1663131706,804688816,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693032423602503, -0.7080981296351929, -0.14228564897646123, -0.461652473812439, -0.04360706010927373, -3.1670799891101282)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.2056241035461426, -5.131896495819092, -0.12474563717842102, -0.17715096473693848, -0.1437094360589981, 0.22813507914543152)"
2022/09/13/22:01:46.807270,447943,1663131706,806694650,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693037191974085, -0.7080990833095093, -0.14228612581361944, -0.46167786539111333, -0.04354459444154912, -3.167044703160421)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.2239623069763184, -5.1611528396606445, -0.06437435746192932, -0.19292259216308594, -0.1464628279209137, 0.23573382198810577)"
2022/09/13/22:01:46.808940,447944,1663131706,808685835,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692913214312952, -0.7080480617335816, -0.14228612581361944, -0.46167786539111333, -0.04355842271913701, -3.1670804659472864)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.2247772216796875, -5.1204328536987305, -0.13973355293273926, -0.19334399700164795, -0.13499166071414948, 0.2434903085231781)"
2022/09/13/22:01:46.811224,447945,1663131706,810767137,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692665258990687, -0.7080988448909302, -0.1422489325152796, -0.46169062078509526, -0.043583218251363576, -3.1670799891101282)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.203111410140991, -5.14988899230957, -0.09800609946250916, -0.17102079093456268, -0.14449864625930786, 0.22424817085266113)"
2022/09/13/22:01:46.812852,447946,1663131706,812677503,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692794005023401, -0.7080613535693665, -0.14228612581361944, -0.46168871343646245, -0.04356843629945928, -3.167081658040182)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.201627254486084, -5.064624309539795, -0.19294346868991852, -0.18230780959129333, -0.14356230199337006, 0.23361936211585999)"
2022/09/13/22:01:46.815176,447947,1663131706,814730078,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692794005023401, -0.7080751818469544, -0.14228564897646123, -0.46170063436541753, -0.04360706010927373, -3.167093102131979)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.238851308822632, -5.168951988220215, -0.14044609665870667, -0.181451678276062, -0.15379071235656738, 0.2550944685935974)"
2022/09/13/22:01:46.817380,447948,1663131706,816707206,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692798773394983, -0.7080753606608887, -0.142310921345846, -0.46167631567034917, -0.043556992207662404, -3.1671062151538294)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.2106800079345703, -5.135003089904785, -0.18591207265853882, -0.18115442991256714, -0.1608157902956009, 0.23469597101211548)"
2022/09/13/22:01:46.819061,447949,1663131706,818701091,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692794005023401, -0.7081107062152405, -0.14229852357973272, -0.46170158803973393, -0.043595139180318654, -3.1670811812030237)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.2263453006744385, -5.102882385253906, -0.16589653491973877, -0.17690971493721008, -0.13352689146995544, 0.2404048591852188)"
2022/09/13/22:01:46.821293,447950,1663131706,820719572,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692541281329554, -0.708087221985199, -0.142249886189596, -0.4617154163173218, -0.04356986681093389, -3.1670799891101282)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.21817946434021, -5.16708517074585, -0.1516755074262619, -0.1780763864517212, -0.15402169525623322, 0.23195871710777283)"
2022/09/13/22:01:46.822960,447951,1663131706,822691180,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169278923665182, -0.708048478966095, -0.14229947725404912, -0.4616776269725342, -0.04358226457704717, -3.167093102131979)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.207725763320923, -5.114377021789551, -0.15402266383171082, -0.18213209509849548, -0.13992005586624146, 0.24695120751857758)"
2022/09/13/22:01:46.825256,447952,1663131706,824686298,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692794005023401, -0.708048478966095, -0.1422966162310999, -0.4616897863200684, -0.043570820485250294, -3.1670692602740687)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.2305331230163574, -5.103320121765137, -0.12077991664409637, -0.17253544926643372, -0.13710132241249084, 0.23324167728424072)"
2022/09/13/22:01:46.826929,447953,1663131706,826704956,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692670027362269, -0.7080993217280884, -0.14229995409120733, -0.461688832645752, -0.043595139180318654, -3.167067591344015)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.2270665168762207, -5.096569061279297, -0.13148614764213562, -0.18325039744377136, -0.140445739030838, 0.22981218993663788)"
